"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rpl31",1.28561802900054e-16,1.92479315821672,1,1,4.72503194198569e-12
"Gm13094",1.30801242069523e-16,2.88357732709449,0.962,0.724,4.80733804978117e-12
"Mrps21",1.33337027602695e-16,2.19514937975651,1,0.966,4.90053577548184e-12
"Gm12501",1.37684470598298e-16,2.90187518342457,1,0.879,5.06031734789926e-12
"Slc38a2",1.38309420216166e-16,3.06161178983039,1,0.983,5.08328612120474e-12
"Gm13864",1.43406601842685e-16,2.65058332685598,1,0.948,5.27062283752419e-12
"Pfkl",1.43425284104858e-16,4.04572788302509,0.987,0.741,5.27130946670585e-12
"Vps29",1.43452944783687e-16,2.07114568171697,1,1,5.27232607963484e-12
"Rpl31-ps14",1.45682705125649e-16,2.59339287888066,0.962,0.948,5.35427646148296e-12
"Brix1",1.48784963961244e-16,1.95874231657072,1,1,5.46829378046759e-12
"Fcf1",1.48784963961244e-16,1.88370537542604,1,1,5.46829378046759e-12
"Sem1",1.48784963961244e-16,1.77028731433904,1,1,5.46829378046759e-12
"Atp5k-ps2",1.54312280608444e-16,2.150080167179,1,1,5.67143924920216e-12
"1500009L16Rik",1.5611369411765e-16,5.37895130087984,0.911,0.328,5.737646599906e-12
"Cnbp",1.60041939206951e-16,1.82865667711324,1,1,5.88202139167308e-12
"Gm10320",1.60041939206951e-16,2.35231154662862,1,0.983,5.88202139167308e-12
"Gm5526",1.60041939206951e-16,2.78418404160105,1,1,5.88202139167308e-12
"Tmem258",1.60041939206951e-16,1.75401665536018,1,1,5.88202139167308e-12
"Gm12618",1.63247459450186e-16,2.8466141368099,0.899,0.414,5.9998338771727e-12
"Gm15470",1.69196682619877e-16,1.81092543459008,0.975,0.638,6.21848567632834e-12
"Gm13750",1.7210999771296e-16,2.14187046432804,0.975,0.793,6.32555874594443e-12
"Enc1",1.72123887432011e-16,3.29580446483466,1,0.966,6.32606923478869e-12
"Ranbp1",1.72137719219557e-16,1.923940174204,1,1,6.32657759447638e-12
"Rps6-ps4",1.72137719219557e-16,1.42789744190295,1,1,6.32657759447638e-12
"Gm14530",1.74809851274206e-16,2.86982945301681,0.937,0.534,6.42478646388091e-12
"Gm5459",1.77670160271236e-16,2.79317541586341,0.987,0.81,6.52991140044873e-12
"Gm5564",1.84304222227273e-16,2.39017581365175,0.987,0.897,6.77373307951896e-12
"Gm9169",1.85118975246175e-16,2.70368265703079,1,0.966,6.80367769722266e-12
"Gm13321",1.86893593176302e-16,2.8182791377646,0.949,0.638,6.86890023000864e-12
"Gm21596",1.91989919890008e-16,1.91506458855543,1,1,7.05620552571748e-12
"Rbm8a2",1.91989919890008e-16,2.1912258374302,1,1,7.05620552571748e-12
"Setd1b",1.91989919890008e-16,2.71502313710746,1,1,7.05620552571748e-12
"Timm17a",1.91989919890008e-16,1.93984579820607,1,1,7.05620552571748e-12
"Tpt1-ps3",1.91989919890008e-16,1.65534698768067,1,1,7.05620552571748e-12
"Gm19815",1.93835389841502e-16,2.97588761413681,0.924,0.672,7.12403208284471e-12
"Gm13719",1.95620087969751e-16,3.78179131054674,0.975,0.845,7.18962509315226e-12
"Gm11313",1.98516450154798e-16,3.02265641462792,0.861,0.224,7.29607509253928e-12
"Tmsb10",1.99096195805749e-16,2.04385554076375,1,1,7.3173824844487e-12
"Rpl31-ps9",2.00535793529321e-16,2.65115732963127,0.975,0.81,7.37029201958313e-12
"Atp5f1",2.06461637100948e-16,1.72901779448873,1,1,7.58808454837114e-12
"Dek",2.06461637100948e-16,2.25815624554635,1,1,7.58808454837114e-12
"Tomm7",2.06461637100948e-16,1.63719757014073,1,1,7.58808454837114e-12
"Gm9081",2.08891232261286e-16,3.09059767033675,0.911,0.5,7.67737945929903e-12
"Gm13612",2.14027175311494e-16,2.43378202942776,1,0.948,7.86614077422334e-12
"Psmd14",2.14095550642215e-16,2.00592966426991,1,1,7.86865377275331e-12
"Rpl10a-ps1",2.14095550642215e-16,1.80874738968893,1,1,7.86865377275331e-12
"Gm11557",2.16685939408959e-16,3.15009609607841,0.911,0.5,7.96385833109748e-12
"Atxn10",2.22007572158196e-16,2.36034869558523,1,1,8.15944429953018e-12
"Rps11-ps1",2.22007572158196e-16,2.04740820799235,1,1,8.15944429953018e-12
"Slc2a3",2.22007572158196e-16,3.72620945477606,1,1,8.15944429953018e-12
"Gm5943",2.26839902191812e-16,2.82812287537242,0.962,0.534,8.33704692525567e-12
"Aspa",2.27039729468528e-16,-5.85921481420365,0.152,0.828,8.34439117715681e-12
"Nme2",2.38687194099456e-16,2.6747803006064,1,0.966,8.77247044473731e-12
"Clns1a",2.38706195280836e-16,2.39033365099044,1,1,8.77316879515657e-12
"Gm14231",2.38706195280836e-16,2.41345776347287,1,1,8.77316879515657e-12
"Gm4149",2.38706195280836e-16,1.84280084703125,1,1,8.77316879515657e-12
"Gm13815",2.44090527158096e-16,2.9900308972914,0.962,0.69,8.97105914464149e-12
"Manf",2.47494135806439e-16,2.63187536836458,1,0.966,9.09615197329407e-12
"Prpf8",2.47513817445352e-16,2.64087886698898,1,1,9.09687533256904e-12
"Timm13",2.47513817445352e-16,1.74073822951588,1,1,9.09687533256904e-12
"Mnd1",2.49191263870786e-16,3.99086800982139,0.937,0.414,9.15852652104298e-12
"Gm7964",2.56641613553188e-16,1.62536362202196,1,1,9.43234922292031e-12
"Rpsa-ps5",2.56641613553188e-16,2.13152905719658,1,1,9.43234922292031e-12
"Ece1",2.57432847803941e-16,3.14748884926758,0.987,0.431,9.46142945533823e-12
"Gm15730",2.58590476237123e-16,2.9069344186876,0.962,0.759,9.50397577314297e-12
"Gm11663",2.6536294513131e-16,2.77598168685204,1,0.897,9.75288432241105e-12
"Lyar",2.66101043019644e-16,2.47963246977612,1,1,9.78001163410097e-12
"Gm15602",2.72872885067672e-16,3.01936145162775,0.873,0.362,1.00288971448921e-11
"Gm5384",2.74639617315924e-16,2.97576171922679,0.962,0.845,1.00938298552122e-11
"Rbms1",2.74681747292878e-16,5.98001011734849,1,0.879,1.00953782582551e-11
"Gm12435",2.75816497726038e-16,2.46391258023049,1,0.948,1.01370837409251e-11
"Psip1",2.75903968790434e-16,2.82088162285052,1,1,1.01402985649548e-11
"Rpl36al",2.75903968790434e-16,1.54039136072467,1,1,1.01402985649548e-11
"Dusp22",2.7697445757598e-16,5.85574721137606,0.785,0.034,1.017964223929e-11
"Gm5501",2.81119778766847e-16,3.57399339584322,0.962,0.862,1.03319952290179e-11
"Gm14269",2.8606267131126e-16,1.88706451472158,1,1,1.05136613587027e-11
"Gm2862",2.90764528287115e-16,3.55716155084945,0.873,0.138,1.06864687081363e-11
"1810022K09Rik",2.96589862972328e-16,1.76238460977116,1,1,1.0900567233822e-11
"Cct8",2.96589862972328e-16,1.59810514577155,1,1,1.0900567233822e-11
"Ebna1bp2",2.96589862972328e-16,2.24953574710913,1,1,1.0900567233822e-11
"Psmb1",2.96589862972328e-16,1.50637237212772,1,1,1.0900567233822e-11
"Gm12244",3.01546280649878e-16,2.89670050297431,0.962,0.638,1.1082730452725e-11
"Eif2s3y",3.0171023823623e-16,-3.97515722111785,0.051,0.741,1.10887563858962e-11
"Lgals1",3.06649349557916e-16,5.64068379919551,1,0.897,1.12702835443021e-11
"Sp100",3.07161850511014e-16,-10.2405522143448,0.025,0.672,1.12891194918313e-11
"Gm4202",3.07498703043762e-16,2.12071623201725,1,1,1.13014998329674e-11
"Gspt1",3.07498703043762e-16,2.63931544020665,1,1,1.13014998329674e-11
"A2ml1",3.07793504429397e-16,4.259105485638,0.937,0.397,1.13123346682936e-11
"Selenoi",3.12234268011033e-16,5.27051623678275,0.962,0.431,1.14755460522095e-11
"Gm7545",3.24168708201731e-16,2.71752476427173,0.911,0.483,1.19141725325382e-11
"Stag2",3.30255761525742e-16,3.91493362260653,1,0.931,1.21378900033556e-11
"Eif3c",3.30516293077657e-16,2.11230842708827,1,1,1.21474653194831e-11
"Romo1",3.30516293077657e-16,2.61372204171504,1,1,1.21474653194831e-11
"Slit2",3.31221480560471e-16,-5.53309721109491,0.114,0.793,1.2173383075039e-11
"Gm5863",3.32299012854205e-16,2.48161356725356,0.949,0.552,1.22129856194306e-11
"Cct4",3.55230253234885e-16,1.45745867902091,1,1,1.30557774971417e-11
"Gm2962",3.55230253234885e-16,1.69148312458502,1,1,1.30557774971417e-11
"Mrpl42",3.55230253234885e-16,1.73535045161181,1,1,1.30557774971417e-11
"Prdx2-rs3",3.66501253867242e-16,3.06205148177062,0.886,0.414,1.34700205833827e-11
"Jmjd1c",3.68261476034241e-16,2.94639638786134,1,0.983,1.35347140286865e-11
"Rpl17-ps5",3.68261476034241e-16,1.91605074227239,1,1,1.35347140286865e-11
"Fndc3c1",3.70615629828094e-16,11.8250171906962,0.734,0,1.36212362430719e-11
"Pmp22",3.70615629828094e-16,13.7136599474318,0.734,0,1.36212362430719e-11
"Gng2",3.75737612713129e-16,4.71740433164894,0.962,0.5,1.38094844800456e-11
"4930519F09Rik",3.80401788515605e-16,3.15259312038555,0.949,0.5,1.3980906933314e-11
"Gm10076",3.81763589811302e-16,1.5623809978156,1,1,1.40309572163348e-11
"Gm12690",3.89997164560951e-16,-7.2817768831457,0,0.638,1.43335657891086e-11
"Zscan4d",3.89997164560951e-16,-14.9149145533826,0,0.638,1.43335657891086e-11
"Gm12642",3.94442503450946e-16,3.076163025208,0.924,0.534,1.44969453293326e-11
"Hnrnpa1",3.95753344993702e-16,1.77954210243783,1,1,1.45451226885535e-11
"Gm6793",3.98702599513665e-16,2.66047938517336,0.975,0.81,1.46535166399257e-11
"Smt3h1-ps",4.02651365879747e-16,3.07945708104129,0.962,0.638,1.47986456501783e-11
"Gm12222",4.08432701629819e-16,3.06772980106485,0.962,0.845,1.50111270830007e-11
"Car8",4.14167110973865e-16,-3.99610151418639,0.101,0.81,1.52218838296224e-11
"H2-T23",4.24600468867153e-16,3.08282843574132,1,0.914,1.56053410322745e-11
"Gm11954",4.27838697254559e-16,2.87993398207904,0.911,0.586,1.57243556401968e-11
"Gm13310",4.36706788965765e-16,3.10921194102824,1,0.845,1.60502846148588e-11
"Gm10146",4.569447304309e-16,1.87013093696478,1,1,1.67940896775269e-11
"Nfyb",4.569447304309e-16,2.6087881084254,1,1,1.67940896775269e-11
"Gm13886",4.73497376107671e-16,2.68891203679245,0.987,0.966,1.74024490640852e-11
"Myo5a",4.76239301922221e-16,4.09088672850734,0.987,0.517,1.75032230635474e-11
"Nhs",4.83402560108044e-16,10.6126754211848,0.747,0.017,1.77664942916509e-11
"Gmfb",4.90793773739514e-16,3.36620221870992,1,0.948,1.80381435662484e-11
"E030024N20Rik",4.90946817816062e-16,2.39245272709941,1,1,1.80437683951937e-11
"Gm12338",4.90946817816062e-16,1.62849022122825,1,1,1.80437683951937e-11
"Gm12749",4.90946817816062e-16,2.57554670900189,1,0.983,1.80437683951937e-11
"Ndufc2",4.90946817816062e-16,1.66159720123109,1,1,1.80437683951937e-11
"Rpl3-ps1",4.90946817816062e-16,1.52681095793478,1,1,1.80437683951937e-11
"mt-Ts1",5.0063392585028e-16,2.98749794645927,0.937,0.603,1.83997986767753e-11
"Dnmt3l",5.03406957095163e-16,6.39305860949619,0.911,0.259,1.85017158941185e-11
"Ldha-ps",5.03406957095163e-16,3.43962543424327,0.861,0.328,1.85017158941185e-11
"Gm15566",5.18986225720998e-16,2.76933009540142,0.937,0.603,1.90743007539238e-11
"Hypk",5.2743958096741e-16,2.27663226301835,1,0.983,1.93849869192952e-11
"Gm2467",5.35084023108473e-16,2.92731045064167,0.873,0.293,1.96659431013057e-11
"Rab31",5.38945581243849e-16,4.03156125821716,0.962,0.414,1.98078669474552e-11
"Map1b",5.46675564072223e-16,3.1421301924117,1,1,2.00919670063464e-11
"Rpl31-ps13",5.46675564072223e-16,2.33810866652791,1,1,2.00919670063464e-11
"Gm12057",5.4949316389061e-16,3.6522423704089,0.937,0.638,2.01955222524716e-11
"Gm9797",5.5938984963344e-16,2.9827135641809,0.975,0.862,2.05592551435778e-11
"Steap2",5.65135373035625e-16,7.0215031680789,0.861,0.224,2.07704203651783e-11
"Msi2",5.65723596843688e-16,3.17662777355616,1,0.914,2.07920393547961e-11
"Rpl27a-ps1",5.66558515393045e-16,2.17242504732154,1,0.966,2.08227251162406e-11
"mt-Nd1",5.66602490553931e-16,1.72820159091282,1,1,2.08243413353286e-11
"Ndufa2",5.66602490553931e-16,1.58595373092374,1,1,2.08243413353286e-11
"Rsrc2",5.66602490553931e-16,2.12829608600696,1,1,2.08243413353286e-11
"Gm12778",5.7739118590646e-16,3.32891284727972,0.962,0.724,2.12208582556201e-11
"Actg1",5.8724478687722e-16,2.72206220299884,1,1,2.15830076520985e-11
"Eif2s3x",5.8724478687722e-16,2.49346508130581,1,0.983,2.15830076520985e-11
"Gm5944",5.92174778423704e-16,3.16715729966139,0.924,0.586,2.17641996314064e-11
"Hnrnpc",6.08627728769056e-16,1.65471270947025,1,1,2.23688949154491e-11
"Oaz1",6.08627728769056e-16,1.62616920590864,1,1,2.23688949154491e-11
"Gm7244",6.33132546267366e-16,2.91830821721955,0.911,0.379,2.32695204729645e-11
"Gm13342",6.50897512006228e-16,2.76393696759174,1,0.879,2.39224362587649e-11
"Eif4g2",6.53721073541153e-16,1.92758594612834,1,1,2.4026210615858e-11
"Impdh2-ps",6.53721073541153e-16,1.71813332487044,1,1,2.4026210615858e-11
"Spcs2-ps",6.64985409464604e-16,3.13091796849109,0.987,0.948,2.44402087540526e-11
"Slc40a1",6.66606280650665e-16,6.20467913262117,0.81,0.069,2.44997806327539e-11
"Gm12372",6.69370207173722e-16,3.12568968295282,0.924,0.655,2.46013632242558e-11
"Gm16415",6.74563433762429e-16,2.37486391097255,1,0.879,2.47922298810705e-11
"Ccdc58",6.77486540220117e-16,2.11114799696947,1,1,2.489966281271e-11
"Pou3f1",6.86742468006291e-16,6.87227663383402,0.873,0.241,2.52398459266352e-11
"Gm12033",7.00210089520185e-16,2.3262183358781,0.975,0.931,2.57348214201353e-11
"Gm12411",7.02102843090164e-16,1.78898665537789,1,0.983,2.58043857920928e-11
"Marcks",7.02102843090164e-16,4.20684745697852,1,0.983,2.58043857920928e-11
"Gm13545",7.15633374886287e-16,2.39971901126148,0.987,0.69,2.63016734271957e-11
"Gm10175",7.27599959365578e-16,2.14086680196996,1,1,2.67414813065631e-11
"Gm7327",7.27599959365578e-16,2.17256421155468,1,1,2.67414813065631e-11
"Rpsa-ps9",7.27599959365578e-16,1.78936274173019,1,1,2.67414813065631e-11
"Myc",7.30239819880558e-16,5.74738325768053,0.886,0.172,2.68385041000701e-11
"Gm8696",7.50853702419873e-16,2.96126544437897,0.962,0.845,2.75961261250376e-11
"Gm45902",7.53950880278191e-16,2.15647470521517,1,0.966,2.77099567028644e-11
"Gm10269",7.54008904866942e-16,1.59266920947493,1,1,2.77120892805747e-11
"Ptges3",7.54008904866942e-16,1.65290343083701,1,1,2.77120892805747e-11
"Snrpd1",7.54008904866942e-16,1.79387558743667,1,1,2.77120892805747e-11
"Gm4832",7.67506262331215e-16,2.62569340498047,0.987,0.983,2.82081576594591e-11
"Jakmip1",7.70711387127109e-16,-3.41116190267076,0.456,0.983,2.83259556110827e-11
"Tmem88",7.72226664613731e-16,5.41021110744448,0.899,0.259,2.83816466045485e-11
"Gm11843",7.91335657038457e-16,3.24555418216141,0.886,0.466,2.90839594031344e-11
"Gm8692",7.95341389689159e-16,2.46683564744983,0.987,0.983,2.92311820952457e-11
"Gm14538",7.99056668292478e-16,4.43986614884595,0.937,0.741,2.93677297297535e-11
"Mrpl11",8.0969175317611e-16,2.34040509223859,1,1,2.97586010044816e-11
"Rps21",8.0969175317611e-16,1.44711117494623,1,1,2.97586010044816e-11
"Gm15466",8.31342866799612e-16,2.44216424464936,0.975,0.879,3.05543443834861e-11
"Eif5b",8.39033204802097e-16,2.12096520643471,1,1,3.08369873760915e-11
"Gm15536",8.39033204802097e-16,2.1215648855448,1,1,3.08369873760915e-11
"Hnrnpk",8.39033204802097e-16,1.52145481081957,1,1,3.08369873760915e-11
"Rps26-ps1",8.39033204802097e-16,1.52267771236603,1,1,3.08369873760915e-11
"Tnni1",8.51592323971732e-16,-4.83800987649595,0.063,0.724,3.12985726829331e-11
"Numbl",8.85841713817729e-16,3.18609091298109,0.975,0.845,3.2557340507943e-11
"Hmgb1-ps8",8.8626701482105e-16,2.98442144497571,0.937,0.672,3.25729715957181e-11
"Mapk3",8.90764902389414e-16,3.43310550222032,0.987,0.638,3.27382824575181e-11
"Gm13337",8.92676154865734e-16,3.20886912764065,0.937,0.448,3.28085267197803e-11
"Atp5j",9.00893882364455e-16,1.44905054002533,1,1,3.31105528585408e-11
"Slc39a14",9.0107289185877e-16,6.62955655811341,0.81,0.086,3.31171319944854e-11
"Anp32e",9.33487904356477e-16,2.95689750030778,1,1,3.43084809488136e-11
"Gm6415",9.33487904356477e-16,2.33205234187361,1,1,3.43084809488136e-11
"Pfdn2",9.33487904356477e-16,1.97637445045013,1,1,3.43084809488136e-11
"Atp5l2-ps",9.41591645102593e-16,3.02895710537447,0.949,0.776,3.46063177324556e-11
"Gm8752",9.42763839892086e-16,3.80915533009146,0.899,0.397,3.46493994075538e-11
"Gm12571",9.47679289946631e-16,3.08146919678125,0.962,0.948,3.48300569434085e-11
"mt-Rnr2",9.67243070998637e-16,1.7573532754942,1,1,3.55490845884129e-11
"Psmg2",9.67243070998637e-16,2.39861922797026,1,0.983,3.55490845884129e-11
"Smt3h2-ps",1.00019778902652e-15,2.56844036516809,0.937,0.621,3.67602693400916e-11
"Mapk1",1.0022000840355e-15,2.50185527859481,1,1,3.68338596885567e-11
"Rps8-ps4",1.0022000840355e-15,0.772934896672476,1,1,3.68338596885567e-11
"Stmn2",1.0022000840355e-15,3.29786641112976,1,1,3.68338596885567e-11
"Slc7a7",1.0133391084605e-15,5.00015526039215,0.962,0.259,3.72432522532486e-11
"H2-M6-ps",1.03506417206508e-15,-3.57769321312157,0.342,0.983,3.80417135159079e-11
"Marcksl1",1.03840104796119e-15,2.82022040584448,1,1,3.81643537157175e-11
"Rps13-ps1",1.03840104796119e-15,1.55446155898434,1,1,3.81643537157175e-11
"Gm3411",1.03887262809669e-15,4.30710204551523,0.772,0.052,3.81816857004378e-11
"Rpl31-ps17",1.05782186941125e-15,2.57530557285045,0.987,0.776,3.88781271664717e-11
"Myh10",1.07425232532527e-15,3.85462957674588,1,0.914,3.94819957126797e-11
"Banf1",1.07588951751034e-15,1.49410692937897,1,1,3.95421674370574e-11
"Gm12267",1.07991596508912e-15,3.16395280531474,0.924,0.534,3.96901514649206e-11
"Zyx",1.09518133089002e-15,6.09294661040964,0.886,0.259,4.02511994542008e-11
"Gm13363",1.11151553220818e-15,2.60793401015644,0.975,0.724,4.08515303552471e-11
"Cd3e",1.13419202746933e-15,-4.19425261847429,0.038,0.707,4.16849595855802e-11
"Rps14",1.15491073966377e-15,1.34097177242971,1,1,4.24464344148624e-11
"Gm6472",1.19653830276081e-15,1.44465071272287,1,1,4.39763722413682e-11
"Gstp2",1.20290689014765e-15,-2.94968726155909,0.646,1,4.42104369335967e-11
"Gm26815",1.20717231179831e-15,3.06696786056402,0.962,0.759,4.43672039755234e-11
"Rpl15-ps1",1.2244764080831e-15,2.60563352902056,0.937,0.603,4.5003181426278e-11
"Gm6153",1.23618579667556e-15,3.4305705884662,0.899,0.552,4.5433536585217e-11
"Wdr89",1.23964309896535e-15,1.89211413843052,1,1,4.55606028162736e-11
"Gm8864",1.24769060909745e-15,2.83202290753286,0.886,0.379,4.58563729561584e-11
"E530001F21Rik",1.25425995853245e-15,-3.14070878236833,0,0.621,4.60978162559431e-11
"Zscan4f",1.25425995853245e-15,-12.27707321303,0,0.621,4.60978162559431e-11
"Gm10020",1.28427670364205e-15,1.37330359374071,1,1,4.72010216889562e-11
"Hnrnpa1l2-ps",1.29356224421278e-15,2.87189367853353,0.975,0.655,4.75422931615525e-11
"Gm11960",1.3248670480372e-15,1.81157892746536,1,0.879,4.86928386165112e-11
"Gm17014",1.34727289895624e-15,2.79181506741862,0.911,0.586,4.95163208553386e-11
"Sfxn1",1.37792896198706e-15,2.99058233042938,1,0.948,5.06430231399103e-11
"Gm15267",1.37834555045011e-15,2.46912816043263,1,0.983,5.06583340156928e-11
"mt-Nd4",1.37834555045011e-15,1.53535828957091,1,1,5.06583340156928e-11
"Gm8260",1.4022450990529e-15,2.87573056885817,0.886,0.362,5.15367141254912e-11
"Nnat",1.41216479856441e-15,7.28898845572834,0.785,0.069,5.19012928416378e-11
"Eloc",1.42789303488946e-15,1.89829251936368,1,1,5.24793527112925e-11
"Gm7429",1.42789303488946e-15,1.78122013579557,1,1,5.24793527112925e-11
"Tomm70a",1.42789303488946e-15,2.67579831768742,1,1,5.24793527112925e-11
"Mnd1-ps",1.43707809228706e-15,4.60710185129033,0.861,0.276,5.28169311258264e-11
"Rps11-ps4",1.52264243262661e-15,2.59913513721946,0.975,0.897,5.59616773263258e-11
"Gm6407",1.53230930212269e-15,2.10262151708256,0.987,1,5.63169637809152e-11
"Nras",1.53230930212269e-15,2.10140185053387,1,1,5.63169637809152e-11
"Pebp1",1.53230930212269e-15,2.22332657931477,1,1,5.63169637809152e-11
"Rps15-ps2",1.53230930212269e-15,1.60545924573724,1,1,5.63169637809152e-11
"Arid1a",1.58730226002624e-15,2.02815168698851,1,1,5.83381199627443e-11
"Notum",1.66129133594342e-15,-2.67779815765268,0.152,0.879,6.10574404699285e-11
"Spred1",1.67741112889052e-15,4.45264688220755,0.975,0.707,6.16498912201135e-11
"Gm17228",1.68599360348665e-15,3.44082044466863,0.886,0.31,6.19653229089449e-11
"Gm7618",1.70318435282709e-15,1.81348843031877,1,1,6.2597134519454e-11
"Uchl4",1.70318435282709e-15,2.0430993874787,1,1,6.2597134519454e-11
"Arl4c",1.70803619780608e-15,6.68530264498823,0.835,0.19,6.2775454377967e-11
"Gm15422",1.71881764081857e-15,3.05601502575108,0.962,0.759,6.31717047530048e-11
"Gm11945",1.76156629017787e-15,2.42132696153833,1,0.914,6.47428458629071e-11
"Eef1g",1.76421084001162e-15,1.42422813760988,1,1,6.4840041002947e-11
"Hmgb1",1.76421084001162e-15,1.77576276057497,1,1,6.4840041002947e-11
"Gm26445",1.77649443482185e-15,2.83058252195091,0.949,0.586,6.52914999630074e-11
"Myrf",1.80621597458889e-15,7.7774334897666,0.722,0.017,6.63838557140656e-11
"Gm7729",1.82684220929376e-15,2.76745913119126,1,0.948,6.71419317181737e-11
"Ckb",1.82738977759195e-15,-2.40890021990397,0.987,1,6.71620564958368e-11
"Gm10231",1.82738977759195e-15,1.93265989248214,1,1,6.71620564958368e-11
"Sema3e",1.83115321415571e-15,12.1939111041897,0.734,0.034,6.73003740798648e-11
"Gm8644",1.85285323555881e-15,3.11099112766353,0.873,0.259,6.80979149664929e-11
