"","GeneID","Cluster"
"7255","Ankle1","cluster1"
"7256","Uchl4","cluster1"
"7257","Rad54b","cluster1"
"7258","Hist1h3a","cluster1"
"7259","Tmem48","cluster1"
"7260","Rnf144b","cluster1"
"7261","1700113A16Rik","cluster1"
"7262","Ssbp3","cluster1"
"7263","Gm3414","cluster1"
"7264","Arhgef7","cluster1"
"7265","Kbtbd4","cluster1"
"7266","2810454H06Rik","cluster1"
"7267","Zfp71-rs1","cluster1"
"7268","Ubxn2b","cluster1"
"7269","Rab12","cluster1"
"7270","Abcg1","cluster1"
"7271","Tmem69","cluster1"
"7272","Brf2","cluster1"
"7273","Stk3","cluster1"
"7274","Pde4d","cluster1"
"7275","1700037C18Rik","cluster1"
"7276","Sap130","cluster1"
"7277","Mtmr9","cluster1"
"7278","Ift80","cluster1"
"7279","Mast2","cluster1"
"7280","Tbce","cluster1"
"7281","Unk","cluster1"
"7282","Gpr19","cluster1"
"7283","C2cd2","cluster1"
"7284","Polr3c","cluster1"
"7285","Gstcd","cluster1"
"7286","Ubash3a","cluster1"
"7287","Narg2","cluster1"
"7288","Oxnad1","cluster1"
"7289","Tmem42","cluster1"
"7290","Dvl2","cluster1"
"7291","Zbtb8a","cluster1"
"7292","Cml1","cluster1"
"7293","Tbl2","cluster1"
"7294","Cryz","cluster1"
"7295","Lepr","cluster1"
"7296","Rad54l2","cluster1"
"7297","Slc36a1","cluster1"
"7298","Zmat1","cluster1"
"7299","Mgat4a","cluster1"
"7300","Sip1","cluster1"
"7301","Zfp607","cluster1"
"7302","Senp8","cluster1"
"7303","Gss","cluster1"
"7304","Uros","cluster1"
"7305","Ttc37","cluster1"
"7306","Trit1","cluster1"
"7307","Slc7a6","cluster1"
"7308","Il15ra","cluster1"
"7309","4933404O12Rik","cluster1"
"7310","Acp2","cluster1"
"7311","Gorab","cluster1"
"7312","Eml5","cluster1"
"7313","Znrd1as","cluster1"
"7314","Blvrb","cluster1"
"7315","Nudt22","cluster1"
"7316","Nos1ap","cluster1"
"7317","Ccdc21","cluster1"
"7318","Rfx5","cluster1"
"7319","Gm3258","cluster1"
"7320","Slco4a1","cluster1"
"7321","Elmod3","cluster1"
"7322","Atp6v0a2","cluster1"
"7323","4921513D23Rik","cluster1"
"7324","Fbxo46","cluster1"
"7325","Trdmt1","cluster1"
"7326","Rad51l1","cluster1"
"7327","Xkr5","cluster1"
"7328","Ambra1","cluster1"
"7329","Fancf","cluster1"
"7330","Eif2ak4","cluster1"
"7331","Gm14326","cluster1"
"7332","Rabl3","cluster1"
"7333","Enkur","cluster1"
"7334","Orc1","cluster1"
"7335","Asph","cluster1"
"7336","Iqcc","cluster1"
"7337","Tmtc3","cluster1"
"7338","Gpr132","cluster1"
"7339","Thbd","cluster1"
"7340","Thada","cluster1"
"7341","4933439C10Rik","cluster1"
"7342","2410075B13Rik","cluster1"
"7343","Mllt3","cluster1"
"7344","Dnmt3a","cluster1"
"7345","Klc2","cluster1"
"7346","Klhl21","cluster1"
"7347","1810032O08Rik","cluster1"
"7348","Flnb","cluster1"
"7349","Vopp1","cluster1"
"7350","Repin1","cluster1"
"7351","Znf512b","cluster1"
"7352","Tsga14","cluster1"
"7353","Snhg10","cluster1"
"7354","Phf13","cluster1"
"7355","Zfp512","cluster1"
"7356","4932415G12Rik","cluster1"
"7357","Mbd4","cluster1"
"7358","Hddc3","cluster1"
"7359","9130023H24Rik","cluster1"
"7360","Arap2","cluster1"
"7361","Lars2","cluster1"
"7362","Suv39h2","cluster1"
"7363","Pgm2l1","cluster1"
"7364","Nudt6","cluster1"
"7365","Mmgt2","cluster1"
"7366","Tmppe","cluster1"
"7367","Gramd3","cluster1"
"7368","Trim32","cluster1"
"7369","Fam73a","cluster1"
"7370","Kdelc2","cluster1"
"7371","2410022L05Rik","cluster1"
"7372","Avpi1","cluster1"
"7373","Tet1","cluster1"
"7374","Kctd17","cluster1"
"7375","Top1mt","cluster1"
"7376","2310068J16Rik","cluster1"
"7377","Sfxn3","cluster1"
"7378","Rhobtb2","cluster1"
"7379","Slc2a8","cluster1"
"7380","Fam55c","cluster1"
"7381","Klhl22","cluster1"
"7382","BC052040","cluster1"
"7383","Pkp4","cluster1"
"7384","Nsdhl","cluster1"
"7385","9330151L19Rik","cluster1"
"7386","Sccpdh","cluster1"
"7387","Slc43a1","cluster1"
"7388","Zfp58","cluster1"
"7389","Poli","cluster1"
"7390","Gm20257","cluster1"
"7391","Tnip2","cluster1"
"7392","Siglec5","cluster1"
"7393","Ndrg2","cluster1"
"7394","Igf2bp2","cluster1"
"7395","Pprc1","cluster1"
"7396","Tsen2","cluster1"
"7397","Tcp11l1","cluster1"
"7398","Dhcr24","cluster1"
"7399","Zdhhc8","cluster1"
"7400","Smad5","cluster1"
"7401","Zfp790","cluster1"
"7402","Pccb","cluster1"
"7403","LOC100504703","cluster1"
"7404","Slc22a5","cluster1"
"7405","Zfp113","cluster1"
"7406","Slc30a6","cluster1"
"7407","Wwox","cluster1"
"7408","Nr2c1","cluster1"
"7409","4931406C07Rik","cluster1"
"7410","Btrc","cluster1"
"7411","Aven","cluster1"
"7412","Snupn","cluster1"
"7413","Wwc2","cluster1"
"7414","Trpv2","cluster1"
"7415","Gch1","cluster1"
"7416","Foxo4","cluster1"
"7417","Ahcyl2","cluster1"
"7418","Celsr1","cluster1"
"7419","Mkl2","cluster1"
"7420","Gkap1","cluster1"
"7421","4930481A15Rik","cluster1"
"7422","Dis3l2","cluster1"
"7423","Zfp157","cluster1"
"7424","Cep68","cluster1"
"7425","Mllt11","cluster1"
"7426","Trim26","cluster1"
"7427","Coro2a","cluster1"
"7428","Tut1","cluster1"
"7429","Cad","cluster1"
"7430","Polr3d","cluster1"
"7431","6230427J02Rik","cluster1"
"7432","Mtfp1","cluster1"
"7433","Utp20","cluster1"
"7434","Bckdhb","cluster1"
"7435","Acy1","cluster1"
"7436","Ppap2c","cluster1"
"7437","Sfxn2","cluster1"
"7438","Slc19a1","cluster1"
"7439","Pwp2","cluster1"
"7440","Pomgnt1","cluster1"
"7441","Gstm5","cluster1"
"7442","Nat10","cluster1"
"7443","Slc25a15","cluster1"
"7444","Tmem201","cluster1"
"7445","Wdr6","cluster1"
"7446","Accs","cluster1"
"7447","Hmga1","cluster1"
"7448","BC032203","cluster1"
"7449","Dennd4c","cluster1"
"7450","Eif2c1","cluster1"
"7451","Abca3","cluster1"
"7452","AW549877","cluster1"
"7453","Fyco1","cluster1"
"7454","Cep290","cluster1"
"7455","Inpp5f","cluster1"
"7456","Galnt10","cluster1"
"7457","Gcnt1","cluster1"
"7458","Zfp668","cluster1"
"7459","Wdr7","cluster1"
"7460","Tubb2a","cluster1"
"7461","2310035K24Rik","cluster1"
"7462","9030617O03Rik","cluster1"
"7463","Atf7","cluster1"
"7464","Setdb2","cluster1"
"7465","Tgfbrap1","cluster1"
"7466","Zfp451","cluster1"
"7467","Tug1","cluster1"
"7468","Dtx3l","cluster1"
"7469","Atp6v1h","cluster1"
"7470","Gpx3","cluster1"
"7471","Mgl2","cluster1"
"7472","Tmem53","cluster1"
"7473","Fbp1","cluster1"
"7474","Clec4b2","cluster1"
"7475","Oas1a","cluster1"
"7476","Xaf1","cluster1"
"7477","Dhx29","cluster1"
"7478","Tagap1","cluster1"
"7479","Atp1b1","cluster1"
"7480","Ubash3b","cluster1"
"7481","Smcr7l","cluster1"
"7482","Piga","cluster1"
"7483","Rpgrip1l","cluster1"
"7484","Txnl4b","cluster1"
"7485","Atxn1","cluster1"
"7486","Mreg","cluster1"
"7487","Ept1","cluster1"
"7488","Ric8b","cluster1"
"7489","Afap1","cluster1"
"7490","Scfd2","cluster1"
"7491","Efcab4a","cluster1"
"7492","Dlg2","cluster1"
"7493","9330159M07Rik","cluster1"
"7494","Manba","cluster1"
"7495","Fbxo4","cluster1"
"7496","Fam43a","cluster1"
"7497","Rwdd2b","cluster1"
"7498","Nudt13","cluster1"
"7499","Qsox2","cluster1"
"7500","Zfp295","cluster1"
"7501","Mettl4","cluster1"
"7502","Tdg","cluster1"
"7503","Lipt2","cluster1"
"7504","Elac2","cluster1"
"7505","Kpna1","cluster1"
"7506","Mon1a","cluster1"
"7507","Tubd1","cluster1"
"7508","Cep72","cluster1"
"7509","Coq10a","cluster1"
"7510","Exog","cluster1"
"7511","Gtf3c1","cluster1"
"7512","Fbxw17","cluster1"
"7513","Slc39a3","cluster1"
"7514","Pde3b","cluster1"
"7515","Hmga2-ps1","cluster1"
"7516","Rab7","cluster1"
"7517","Ppp1r37","cluster1"
"7518","Lrrc61","cluster1"
"7519","Frat1","cluster1"
"7520","Mpp7","cluster1"
"7521","1700066M21Rik","cluster1"
"7522","Arhgap10","cluster1"
"7523","Atp10d","cluster1"
"7524","Map4k5","cluster1"
"7525","Mios","cluster1"
"7526","Zfp955a","cluster1"
"7527","Usp21","cluster1"
"7528","1700017B05Rik","cluster1"
"7529","Oxsm","cluster1"
"7530","Ssfa2","cluster1"
"7531","Lemd2","cluster1"
"7532","Uba6","cluster1"
"7533","5730455P16Rik","cluster1"
"7534","Smpd1","cluster1"
"7535","2810403A07Rik","cluster1"
"7536","1200011M11Rik","cluster1"
"7537","Prkci","cluster1"
"7538","Klf11","cluster1"
"7539","C330018D20Rik","cluster1"
"7540","Ankrd40","cluster1"
"7541","Aak1","cluster1"
"7542","Alg9","cluster1"
"7543","Zbtb34","cluster1"
"7544","Tbc1d2b","cluster1"
"7545","Ssx2ip","cluster1"
"7546","Fam118a","cluster1"
"7547","Ptpn9","cluster1"
"7548","Narf","cluster1"
"7549","Tmco7","cluster1"
"7550","Trappc8","cluster1"
"7551","Cic","cluster1"
"7552","Dctn4","cluster1"
"7553","Pan3","cluster1"
"7554","Pam","cluster1"
"7555","Smg5","cluster1"
"7556","Lactb2","cluster1"
"7557","Nagk","cluster1"
"7558","Tmem209","cluster1"
"7559","5730494M16Rik","cluster1"
"7560","Tyk2","cluster1"
"7561","Pdss1","cluster1"
"7562","Cox10","cluster1"
"7563","Qser1","cluster1"
"7564","Zfp64","cluster1"
"7565","Srfbp1","cluster1"
"7566","Prmt6","cluster1"
"7567","Atm","cluster1"
"7568","Gypc","cluster1"
"7569","Gorasp1","cluster1"
"7570","3110009E18Rik","cluster1"
"7571","Snhg7","cluster1"
"7572","Pecam1","cluster1"
"7573","Rftn1","cluster1"
"7574","Slc25a19","cluster1"
"7575","4933403F05Rik","cluster1"
"7576","Mettl11a","cluster1"
"7577","Wdr75","cluster1"
"7578","Fasn","cluster1"
"7579","Entpd4","cluster1"
"7580","Krt18","cluster1"
"7581","Mrps2","cluster1"
"7582","Det1","cluster1"
"7583","Rnf219","cluster1"
"7584","Ktn1","cluster1"
"7585","Gcdh","cluster1"
"7586","Fam195a","cluster1"
"7587","Trmt61a","cluster1"
"7588","Grwd1","cluster1"
"7589","3110082I17Rik","cluster1"
"7590","1300001I01Rik","cluster1"
"7591","Fam203a","cluster1"
"7592","Wbscr16","cluster1"
"7593","Pdxp","cluster1"
"7594","Akr1c13","cluster1"
"7595","Gins1","cluster1"
"7596","Panx1","cluster1"
"7597","Ptdss2","cluster1"
"7598","Prkrir","cluster1"
"7599","Mns1","cluster1"
"7600","Rab38","cluster1"
"7601","Npl","cluster1"
"7602","4933439F18Rik","cluster1"
"7603","Abcb8","cluster1"
"7604","Pstk","cluster1"
"7605","Rps19-ps3","cluster1"
"7606","Slc4a8","cluster1"
"7607","Msto1","cluster1"
"7608","Pole","cluster1"
"7609","Bpnt1","cluster1"
"7610","Prkdc","cluster1"
"7611","Pop1","cluster1"
"7612","Lztfl1","cluster1"
"7613","Mtap","cluster1"
"7614","Cmtm3","cluster1"
"7615","Hmgn3","cluster1"
"7616","Dbt","cluster1"
"7617","Pura","cluster1"
"7618","Ttf1","cluster1"
"7619","Cenpt","cluster1"
"7620","Ccdc18","cluster1"
"7621","Gtpbp8","cluster1"
"7622","Thap2","cluster1"
"7623","Ccdc163","cluster1"
"7624","Mtif2","cluster1"
"7625","Fam86","cluster1"
"7626","P4ha1","cluster1"
"7627","Nol8","cluster1"
"7628","Wdr55","cluster1"
"7629","Smyd5","cluster1"
"7630","Pcca","cluster1"
"7631","Mettl21d","cluster1"
"7632","Tsr2","cluster1"
"7633","Kctd1","cluster1"
"7634","Slc25a13","cluster1"
"7635","Adi1","cluster1"
"7636","Acat2","cluster1"
"7637","1700021C14Rik","cluster1"
"7638","Angptl4","cluster1"
"7639","Ivd","cluster1"
"7640","Qtrt1","cluster1"
"7641","Frmd4a","cluster1"
"7642","Ilvbl","cluster1"
"7643","Ogfod1","cluster1"
"7644","Katnb1","cluster1"
"7645","Dmap1","cluster1"
"7646","Poc5","cluster1"
"7647","Ints4","cluster1"
"7648","Hmgcs1","cluster1"
"7649","BC005537","cluster1"
"7650","Fam116a","cluster1"
"7651","Smad1","cluster1"
"7652","Pdcd2l","cluster1"
"7653","Usp11","cluster1"
"7654","Dpy19l1","cluster1"
"7655","Itpr1","cluster1"
"7656","Sumf2","cluster1"
"7657","Pomt1","cluster1"
"7658","Gatc","cluster1"
"7659","Cdk8","cluster1"
"7660","Nol6","cluster1"
"7661","Txlng","cluster1"
"7662","Mettl8","cluster1"
"7663","Mettl22","cluster1"
"7664","C030048B08Rik","cluster1"
"7665","Mus81","cluster1"
"7666","Mphosph9","cluster1"
"7667","2410002F23Rik","cluster1"
"7668","Irf2bp1","cluster1"
"7669","Scaf4","cluster1"
"7670","Guf1","cluster1"
"7671","Stk35","cluster1"
"7672","Mfap3","cluster1"
"7673","Tbrg3","cluster1"
"7674","Secisbp2","cluster1"
"7675","D6Wsu163e","cluster1"
"7676","Eral1","cluster1"
"7677","Pigu","cluster1"
"7678","Wrap53","cluster1"
"7679","Pxmp2","cluster1"
"7680","Cep78","cluster1"
"7681","4930455C21Rik","cluster1"
"7682","Kif16b","cluster1"
"7683","Pot1a","cluster1"
"7684","Pim3","cluster1"
"7685","Kif13a","cluster1"
"7686","Rabep1","cluster1"
"7687","Klc4","cluster1"
"7688","Fbxo8","cluster1"
"7689","Tmem41b","cluster1"
"7690","Traf6","cluster1"
"7691","Rnf19a","cluster1"
"7692","Tagap","cluster1"
"7693","Myo9a","cluster1"
"7694","Tmem184b","cluster1"
"7695","Fam40a","cluster1"
"7696","E430025E21Rik","cluster1"
"7697","Ccdc130","cluster1"
"7698","Osbpl7","cluster1"
"7699","Parp9","cluster1"
"7700","Acap3","cluster1"
"7701","Cramp1l","cluster1"
"7702","Apba3","cluster1"
"7703","Insr","cluster1"
"7704","Pank3","cluster1"
"7705","Scamp1","cluster1"
"7706","Gatad2b","cluster1"
"7707","Otud3","cluster1"
"7708","Ubap1","cluster1"
"7709","Ctbs","cluster1"
"7710","Abca7","cluster1"
"7711","Zfp217","cluster1"
"7712","Tet2","cluster1"
"7713","Paqr7","cluster1"
"7714","Tmem2","cluster1"
"7715","C1rl","cluster1"
"7716","Fam63b","cluster1"
"7717","Pip4k2a","cluster1"
"7718","Aff1","cluster1"
"7719","Nudt7","cluster1"
"7720","Agl","cluster1"
"7721","Dnajb14","cluster1"
"7722","Vhl","cluster1"
"7723","Rnd1","cluster1"
"7724","Plekhg3","cluster1"
"7725","Rab21","cluster1"
"7726","AU040320","cluster1"
"7727","Rnf40","cluster1"
"7728","Mocs1","cluster1"
"7729","Fam45a","cluster1"
"7730","Ano6","cluster1"
"7731","Tmem110","cluster1"
"7732","Zfp161","cluster1"
"7733","Klhl36","cluster1"
"7734","Plk1s1","cluster1"
"7735","Mxd3","cluster1"
"7736","Prr11","cluster1"
"7737","Spag5","cluster1"
"7738","Foxm1","cluster1"
"7739","F630043A04Rik","cluster1"
"7740","Pknox1","cluster1"
"7741","Lin54","cluster1"
"7742","Creb3","cluster1"
"7743","Bud13","cluster1"
"7744","Gmeb1","cluster1"
"7745","Fbrs","cluster1"
"7746","Fam193a","cluster1"
"7747","Cd151","cluster1"
"7748","4930427A07Rik","cluster1"
"7749","Wdr37","cluster1"
"7750","Eif2ak3","cluster1"
"7751","Sdccag8","cluster1"
"7752","Zfp212","cluster1"
"7753","Zufsp","cluster1"
"7754","Rprd1a","cluster1"
"7755","6330503K22Rik","cluster1"
"7756","Dync1li1","cluster1"
"7757","Mnt","cluster1"
"7758","Plekho2","cluster1"
"7759","4933426M11Rik","cluster1"
"7760","Usp33","cluster1"
"7761","Sc5d","cluster1"
"7762","BC017647","cluster1"
"7763","Tk2","cluster1"
"7764","Kdm4c","cluster1"
"7765","Dgkg","cluster1"
"7766","Pxmp4","cluster1"
"7767","B3galt4","cluster1"
"7768","Ercc3","cluster1"
"7769","Atg4a","cluster1"
"7770","Zfp513","cluster1"
"7771","Pyroxd1","cluster1"
"7772","Dmtf1","cluster1"
"7773","Zfp87","cluster1"
"7774","Fmnl3","cluster1"
"7775","Pnpla7","cluster1"
"7776","Mtap1s","cluster1"
"7777","Lrp8","cluster1"
"7778","A130040M12Rik","cluster1"
"7779","Rnf145","cluster1"
"7780","Scnn1a","cluster1"
"7781","Man1c1","cluster1"
"7782","Ctdspl","cluster1"
"7783","Cdc7","cluster1"
"7784","Donson","cluster1"
"7785","Ccne1","cluster1"
"7786","Fancm","cluster1"
"7787","Rtkn2","cluster1"
"7788","Syngr1","cluster1"
"7789","Zfp281","cluster1"
"7790","Crtc3","cluster1"
"7791","Hexim1","cluster1"
"7792","Abhd13","cluster1"
"7793","Spryd3","cluster1"
"7794","Dstyk","cluster1"
"7795","Cars","cluster1"
"7796","Scaf8","cluster1"
"7797","Clcn3","cluster1"
"7798","Vps33b","cluster1"
"7799","Ccdc91","cluster1"
"7800","Zfp944","cluster1"
"7801","2310040G24Rik","cluster1"
"7802","Nup160","cluster1"
"7803","Usp24","cluster1"
"7804","Bard1","cluster1"
"7805","Psd4","cluster1"
"7806","Siglecg","cluster1"
"7807","Prrg2","cluster1"
"7808","Vamp2","cluster1"
"7809","Atxn7","cluster1"
"7810","Pigc","cluster1"
"7811","Rps6ka2","cluster1"
"7812","Tmem106b","cluster1"
"7813","Inpp5b","cluster1"
"7814","2700007P21Rik","cluster1"
"7815","AW209491","cluster1"
"7816","Stambpl1","cluster1"
"7817","Mterfd2","cluster1"
"7818","Ints3","cluster1"
"7819","Birc2","cluster1"
"7820","Chkb","cluster1"
"7821","Pip4k2c","cluster1"
"7822","Mfsd11","cluster1"
"7823","Agpat1","cluster1"
"7824","Ddit3","cluster1"
"7825","Zfp871","cluster1"
"7826","Ip6k1","cluster1"
"7827","Patl1","cluster1"
"7828","Ndufs5","cluster1"
"7829","Skiv2l","cluster1"
"7830","Fbxo45","cluster1"
"7831","Got1","cluster1"
"7832","Crat","cluster1"
"7833","Stam2","cluster1"
"7834","Rabgef1","cluster1"
"7835","Fbxo34","cluster1"
"7836","Kif14","cluster1"
"7837","Pla2g4a","cluster1"
"7838","Gm3219","cluster1"
"7839","1110012L19Rik","cluster1"
"7840","Arhgap18","cluster1"
"7841","Nvl","cluster1"
"7842","Gzf1","cluster1"
"7843","Tmem129","cluster1"
"7844","A630072M18Rik","cluster1"
"7845","Gins3","cluster1"
"7846","Rb1","cluster1"
"7847","Malt1","cluster1"
"7848","Csnk1g2","cluster1"
"7849","Zfp386","cluster1"
"7850","Slc39a6","cluster1"
"7851","Sil1","cluster1"
"7852","Ldb1","cluster1"
"7853","Pla2g16","cluster1"
"7854","Mtmr2","cluster1"
"7855","Dimt1","cluster1"
"7856","Pja1","cluster1"
"7857","Kdm3b","cluster1"
"7858","Mettl3","cluster1"
"7859","B330016D10Rik","cluster1"
"7860","Hist1h1a","cluster1"
"7861","1700025G04Rik","cluster1"
"7862","Camk1","cluster1"
"7863","4933411K20Rik","cluster1"
"7864","Gse1","cluster1"
"7865","D19Ertd386e","cluster1"
"7866","Prpf3","cluster1"
"7867","Lpin2","cluster1"
"7868","Spg20","cluster1"
"7869","Nfx1","cluster1"
"7870","Uqcc","cluster1"
"7871","Slc4a7","cluster1"
"7872","Engase","cluster1"
"7873","Icam1","cluster1"
"7874","Fbxo21","cluster1"
"7875","Osbpl3","cluster1"
"7876","Trmt61b","cluster1"
"7877","Mtr","cluster1"
"7878","Tarsl2","cluster1"
"7879","Gm14325","cluster1"
"7880","Lipo1","cluster1"
"7881","Bag4","cluster1"
"7882","Wdr70","cluster1"
"7883","Ppfia1","cluster1"
"7884","Smarcd1","cluster1"
"7885","Kpna6","cluster1"
"7886","Lats1","cluster1"
"7887","Ddx26b","cluster1"
"7888","Rnf31","cluster1"
"7889","Narfl","cluster1"
"7890","Zfp954","cluster1"
"7891","Zmym4","cluster1"
"7892","Zwilch","cluster1"
"7893","Zfp35","cluster1"
"7894","Gstz1","cluster1"
"7895","Srebf1","cluster1"
"7896","1700112E06Rik","cluster1"
"7897","Man2c1","cluster1"
"7898","Slc30a7","cluster1"
"7899","Hyou1","cluster1"
"7900","Dph5","cluster1"
"7901","Clasp2","cluster1"
"7902","8430406I07Rik","cluster1"
"7903","Cd69","cluster1"
"7904","Smg6","cluster1"
"7905","Nr2c2","cluster1"
"7906","Tyw1","cluster1"
"7907","Slco3a1","cluster1"
"7908","9030619P08Rik","cluster1"
"7909","Sipa1l1","cluster1"
"7910","2700097O09Rik","cluster1"
"7911","Dnajb4","cluster1"
"7912","Rnf185","cluster1"
"7913","Slc10a3","cluster1"
"7914","Gpt","cluster1"
"7915","Tonsl","cluster1"
"7916","0610011L14Rik","cluster1"
"7917","Jak3","cluster1"
"7918","Prmt10","cluster1"
"7919","Cyhr1","cluster1"
"7920","Tmsb15l","cluster1"
"7921","Kdm1b","cluster1"
"7922","Nln","cluster1"
"7923","Vgll4","cluster1"
"7924","Smpd2","cluster1"
"7925","B3gnt5","cluster1"
"7926","Arntl","cluster1"
"7927","Tmem175","cluster1"
"7928","Mgat4b","cluster1"
"7929","A730011L01Rik","cluster1"
"7930","Alg11","cluster1"
"7931","AU019823","cluster1"
"7932","Zbed4","cluster1"
"7933","2810405K02Rik","cluster1"
"7934","Limd1","cluster1"
"7935","Zdhhc21","cluster1"
"7936","Gclc","cluster1"
"7937","Apool","cluster1"
"7938","Ero1lb","cluster1"
"7939","Ccnk","cluster1"
"7940","Arl5a","cluster1"
"7941","Gla","cluster1"
"7942","Blcap","cluster1"
"7943","Ccdc32","cluster1"
"7944","Dio2","cluster1"
"7945","D5Ertd605e","cluster1"
"7946","Fndc3b","cluster1"
"7947","Ndufaf1","cluster1"
"7948","Peo1","cluster1"
"7949","Slc25a1","cluster1"
"7950","D830031N03Rik","cluster1"
"7951","2010011I20Rik","cluster1"
"7952","Zfp84","cluster1"
"7953","Tti2","cluster1"
"7954","Rnf215","cluster1"
"7955","Epb4.1","cluster1"
"7956","9030624J02Rik","cluster1"
"7957","Ezh1","cluster1"
"7958","Sumf1","cluster1"
"7959","Nuak2","cluster1"
"7960","Chpt1","cluster1"
"7961","Gm9766","cluster1"
"7962","AI597479","cluster1"
"7963","Pml","cluster1"
"7964","4930455F23Rik","cluster1"
"7965","Tpp1","cluster1"
"7966","Snx10","cluster1"
"7967","Mcpt8","cluster1"
"7968","2810453I06Rik","cluster1"
"7969","Bpgm","cluster1"
"7970","Hbb-b1","cluster1"
"7971","Alas2","cluster1"
"7972","Hba-a1","cluster1"
"7973","Snca","cluster1"
"7974","Gypa","cluster1"
"7975","Ube2o","cluster1"
"7976","Cep70","cluster1"
"7977","Tdrd3","cluster1"
"7978","Fam123b","cluster1"
"7979","Hars2","cluster1"
"7980","1110008L16Rik","cluster1"
"7981","Edc3","cluster1"
"7982","Ddx55","cluster1"
"7983","Mfng","cluster1"
"7984","Pcgf6","cluster1"
"7985","Ddx51","cluster1"
"7986","Med18","cluster1"
"7987","Morc2a","cluster1"
"7988","Pdp1","cluster1"
"7989","Akap8l","cluster1"
"7990","Tep1","cluster1"
"7991","BC017158","cluster1"
"7992","Mavs","cluster1"
"7993","Rsph3b","cluster1"
"7994","Fam3a","cluster1"
"7995","Opa3","cluster1"
"7996","Dcaf15","cluster1"
"7997","Ippk","cluster1"
